,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,Comedy,Crime,Western,Film-Noir,Horror,Thriller,News,War,Fantasy,Romance,Documentary,Animation,History,Adventure,Action,Sport,Family,Mystery,Sci-Fi,Short,Drama,Biography,Music,Musical
133,tt0028944,movie,The Good Earth,The Good Earth,0,1937,\N,138,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,tt0028950,movie,La Grande Illusion,La grande illusion,0,1937,\N,113,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,tt0028988,movie,Heidi,Heidi,0,1937,\N,88,"['Drama', 'Family', 'Musical']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
136,tt0029081,movie,King Solomon's Mines,King Solomon's Mines,0,1937,\N,77,"['Action', 'Adventure', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
137,tt0029146,movie,The Life of Emile Zola,The Life of Emile Zola,0,1937,\N,116,"['Biography', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
138,tt0029162,movie,Lost Horizon,Lost Horizon,0,1937,\N,132,"['Adventure', 'Drama', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
139,tt0029192,movie,Make Way for Tomorrow,Make Way for Tomorrow,0,1937,\N,91,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140,tt0029284,movie,My Favorite Wife,My Favorite Wife,0,1940,\N,88,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,tt0029453,movie,Pépé le Moko,Pépé le Moko,0,1937,\N,94,"['Crime', 'Drama', 'Romance']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142,tt0029546,movie,Shall We Dance,Shall We Dance,0,1937,\N,109,"['Comedy', 'Musical', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,tt0029583,movie,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,0,1937,\N,83,"['Animation', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
144,tt0029604,movie,Stage Door,Stage Door,0,1937,\N,92,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145,tt0029606,movie,A Star Is Born,A Star Is Born,0,1937,\N,111,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146,tt0029808,movie,You Only Live Once,You Only Live Once,0,1937,\N,86,"['Crime', 'Drama', 'Film-Noir']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147,tt0029843,movie,The Adventures of Robin Hood,The Adventures of Robin Hood,0,1938,\N,102,"['Action', 'Adventure', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
148,tt0029850,movie,Alexander Nevsky,Aleksandr Nevskiy,0,1938,\N,112,"['Action', 'Biography', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
149,tt0029870,movie,Angels with Dirty Faces,Angels with Dirty Faces,0,1938,\N,97,"['Crime', 'Drama', 'Film-Noir']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150,tt0029942,movie,Boys Town,Boys Town,0,1938,\N,96,"['Biography', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
151,tt0029947,movie,Bringing Up Baby,Bringing Up Baby,0,1938,\N,102,"['Comedy', 'Family', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,tt0029992,movie,A Christmas Carol,A Christmas Carol,0,1938,\N,69,"['Drama', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
153,tt0030241,movie,Holiday,Holiday,0,1938,\N,95,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,tt0030287,movie,Jezebel,Jezebel,0,1938,\N,104,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
155,tt0030341,movie,The Lady Vanishes,The Lady Vanishes,0,1938,\N,96,"['Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156,tt0030604,short,Porky in Wackyland,Porky in Wackyland,0,1938,\N,7,"['Animation', 'Comedy', 'Family']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
157,tt0030608,short,Porky's Hare Hunt,Porky's Hare Hunt,0,1938,\N,8,"['Animation', 'Comedy', 'Family']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
158,tt0030637,movie,Pygmalion,Pygmalion,0,1938,\N,96,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159,tt0030947,movie,Volga - Volga,Volga - Volga,0,1938,\N,104,"['Comedy', 'Musical']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,tt0030993,movie,You Can't Take It with You,You Can't Take It with You,0,1938,\N,126,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,tt0031047,movie,Another Thin Man,Another Thin Man,0,1939,\N,103,"['Comedy', 'Crime', 'Mystery']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
162,tt0031060,movie,At the Circus,At the Circus,0,1939,\N,87,"['Comedy', 'Musical']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,tt0031210,movie,Dark Victory,Dark Victory,0,1939,\N,104,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,tt0031225,movie,Destry Rides Again,Destry Rides Again,0,1939,\N,95,"['Comedy', 'Western']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,tt0031381,movie,Gone with the Wind,Gone with the Wind,0,1939,\N,238,"['Drama', 'History', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
166,tt0031385,movie,"Goodbye, Mr. Chips","Goodbye, Mr. Chips",0,1939,\N,114,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167,tt0031397,movie,Gulliver's Travels,Gulliver's Travels,0,1939,\N,76,"['Adventure', 'Animation', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
168,tt0031398,movie,Gunga Din,Gunga Din,0,1939,\N,117,"['Adventure', 'Comedy', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169,tt0031405,short,Hare-um Scare-um,Hare-um Scare-um,0,1939,\N,8,"['Animation', 'Comedy', 'Family']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
170,tt0031455,movie,The Hunchback of Notre Dame,The Hunchback of Notre Dame,0,1939,\N,117,"['Drama', 'Horror', 'Romance']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171,tt0031505,movie,Jamaica Inn,Jamaica Inn,0,1939,\N,108,"['Adventure', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172,tt0031580,movie,The Little Princess,The Little Princess,0,1939,\N,93,"['Comedy', 'Drama', 'Family']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
173,tt0031593,movie,Love Affair,Love Affair,0,1939,\N,88,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
174,tt0031679,movie,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,0,1939,\N,129,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175,tt0031725,movie,Ninotchka,Ninotchka,0,1939,\N,110,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,tt0031742,movie,Of Mice and Men,Of Mice and Men,0,1939,\N,106,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,tt0031762,movie,Only Angels Have Wings,Only Angels Have Wings,0,1939,\N,121,"['Adventure', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
178,tt0031867,movie,The Roaring Twenties,The Roaring Twenties,0,1939,\N,106,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
179,tt0031885,movie,The Rules of the Game,La règle du jeu,0,1939,\N,110,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180,tt0031971,movie,Stagecoach,Stagecoach,0,1939,\N,96,"['Adventure', 'Western']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,tt0032138,movie,The Wizard of Oz,The Wizard of Oz,0,1939,\N,102,"['Adventure', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
182,tt0032143,movie,The Women,The Women,0,1939,\N,133,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,tt0032145,movie,Wuthering Heights,Wuthering Heights,0,1939,\N,104,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,tt0032194,movie,"All This, and Heaven Too","All This, and Heaven Too",0,1940,\N,141,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
185,tt0032234,movie,The Bank Dick,The Bank Dick,0,1940,\N,72,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,tt0032339,movie,A Chump at Oxford,A Chump at Oxford,0,1939,\N,62,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,tt0032410,movie,Down Argentine Way,Down Argentine Way,0,1940,\N,89,"['Comedy', 'Drama', 'Musical']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
188,tt0032455,movie,Fantasia,Fantasia,0,1940,\N,125,"['Animation', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
189,tt0032475,movie,Flash Gordon Conquers the Universe,Flash Gordon Conquers the Universe,0,1940,\N,220,"['Action', 'Adventure', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
190,tt0032484,movie,Foreign Correspondent,Foreign Correspondent,0,1940,\N,120,"['Action', 'Romance', 'Thriller']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
191,tt0032536,movie,Go West,Go West,0,1940,\N,80,"['Comedy', 'Musical', 'Western']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,tt0032551,movie,The Grapes of Wrath,The Grapes of Wrath,0,1940,\N,129,"['Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
193,tt0032553,movie,The Great Dictator,The Great Dictator,0,1940,\N,125,"['Comedy', 'Drama', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
194,tt0032599,movie,His Girl Friday,His Girl Friday,0,1940,\N,92,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,tt0032617,movie,I Love You Again,I Love You Again,0,1940,\N,99,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,tt0032635,movie,The Invisible Man Returns,The Invisible Man Returns,0,1940,\N,81,"['Drama', 'Horror', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
197,tt0032701,movie,The Letter,The Letter,0,1940,\N,95,"['Crime', 'Drama', 'Film-Noir']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,tt0032762,movie,The Mark of Zorro,The Mark of Zorro,0,1940,\N,94,"['Action', 'Adventure', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
199,tt0032851,movie,Northwest Passage,'Northwest Passage' (Book I -- Rogers' Rangers),0,1940,\N,126,"['Adventure', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
200,tt0032881,movie,Our Town,Our Town,0,1940,\N,90,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201,tt0032904,movie,The Philadelphia Story,The Philadelphia Story,0,1940,\N,112,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,tt0032910,movie,Pinocchio,Pinocchio,0,1940,\N,88,"['Animation', 'Comedy', 'Family']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
203,tt0032943,movie,Pride and Prejudice,Pride and Prejudice,0,1940,\N,118,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
204,tt0032976,movie,Rebecca,Rebecca,0,1940,\N,130,"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
205,tt0033045,movie,The Shop Around the Corner,The Shop Around the Corner,0,1940,\N,99,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206,tt0033149,movie,They Drive by Night,They Drive by Night,0,1940,\N,95,"['Crime', 'Drama', 'Film-Noir']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207,tt0033152,movie,The Thief of Bagdad,The Thief of Bagdad,0,1940,\N,106,"['Adventure', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
208,tt0033467,movie,Citizen Kane,Citizen Kane,0,1941,\N,119,"['Drama', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
209,tt0033553,movie,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,0,1941,\N,113,"['Horror', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210,tt0033563,movie,Dumbo,Dumbo,0,1941,\N,64,"['Animation', 'Drama', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
211,tt0033712,movie,Here Comes Mr. Jordan,Here Comes Mr. Jordan,0,1941,\N,94,"['Comedy', 'Fantasy', 'Romance']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,tt0033717,movie,High Sierra,High Sierra,0,1941,\N,100,"['Action', 'Adventure', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
213,tt0033774,movie,Johnny Eager,Johnny Eager,0,1941,\N,107,"['Crime', 'Film-Noir', 'Thriller']",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,tt0033804,movie,The Lady Eve,The Lady Eve,0,1941,\N,94,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,tt0033836,movie,The Little Foxes,The Little Foxes,0,1941,\N,116,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,tt0033852,movie,Love Crazy,Love Crazy,0,1941,\N,99,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,tt0033870,movie,The Maltese Falcon,The Maltese Falcon,0,1941,\N,100,"['Film-Noir', 'Mystery']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
218,tt0033874,movie,The Man Who Came to Dinner,The Man Who Came to Dinner,0,1942,\N,112,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,tt0033891,movie,Meet John Doe,Meet John Doe,0,1941,\N,122,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220,tt0033922,movie,Mr. & Mrs. Smith,Mr. & Mrs. Smith,0,1941,\N,95,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,tt0034012,movie,Penny Serenade,Penny Serenade,0,1941,\N,119,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222,tt0034167,movie,Sergeant York,Sergeant York,0,1941,\N,134,"['Biography', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
223,tt0034172,movie,Shadow of the Thin Man,Shadow of the Thin Man,0,1941,\N,97,"['Comedy', 'Crime', 'Mystery']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
224,tt0034240,movie,Sullivan's Travels,Sullivan's Travels,0,1941,\N,90,"['Adventure', 'Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
225,tt0034248,movie,Suspicion,Suspicion,0,1941,\N,99,"['Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
226,tt0034398,movie,The Wolf Man,The Wolf Man,0,1941,\N,70,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,tt0034409,movie,You'll Never Get Rich,You'll Never Get Rich,0,1941,\N,88,"['Comedy', 'Musical', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,tt0034492,movie,Bambi,Bambi,0,1942,\N,70,"['Animation', 'Drama', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
229,tt0034493,movie,The Children Are Watching Us,I bambini ci guardano,0,1944,\N,84,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,tt0034583,movie,Casablanca,Casablanca,0,1942,\N,102,"['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
231,tt0034587,movie,Cat People,Cat People,0,1942,\N,73,"['Fantasy', 'Horror', 'Thriller']",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,tt0034742,movie,Flying Tigers,Flying Tigers,0,1942,\N,102,"['Action', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
233,tt0034862,movie,Holiday Inn,Holiday Inn,0,1942,\N,100,"['Comedy', 'Drama', 'Music']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
234,tt0035015,movie,The Magnificent Ambersons,The Magnificent Ambersons,0,1942,\N,88,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235,tt0035019,movie,The Major and the Minor,The Major and the Minor,0,1942,\N,100,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,tt0035093,movie,Mrs. Miniver,Mrs. Miniver,0,1942,\N,134,"['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,tt0035140,movie,"Now, Voyager","Now, Voyager",0,1942,\N,117,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
238,tt0035169,movie,The Palm Beach Story,The Palm Beach Story,0,1942,\N,88,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,tt0035211,movie,The Pride of the Yankees,The Pride of the Yankees,0,1942,\N,128,"['Biography', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
240,tt0035238,movie,Random Harvest,Random Harvest,0,1942,\N,126,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
241,tt0035262,movie,Road to Morocco,Road to Morocco,0,1942,\N,82,"['Adventure', 'Comedy', 'Family']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
242,tt0035279,movie,Saboteur,Saboteur,0,1942,\N,109,"['Thriller', 'War']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,tt0035317,movie,Sherlock Holmes and the Secret Weapon,Sherlock Holmes and the Secret Weapon,0,1942,\N,68,"['Adventure', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
244,tt0035415,movie,Tales of Manhattan,Tales of Manhattan,0,1942,\N,118,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245,tt0035417,movie,The Talk of the Town,The Talk of the Town,0,1942,\N,118,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246,tt0035423,movie,Kate & Leopold,Kate & Leopold,0,2001,\N,118,"['Comedy', 'Fantasy', 'Romance']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,tt0035432,movie,This Gun for Hire,This Gun for Hire,0,1942,\N,81,"['Crime', 'Drama', 'Film-Noir']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
248,tt0035446,movie,To Be or Not to Be,To Be or Not to Be,0,1942,\N,99,"['Comedy', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,tt0035567,movie,Woman of the Year,Woman of the Year,0,1942,\N,114,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250,tt0035575,movie,Yankee Doodle Dandy,Yankee Doodle Dandy,0,1942,\N,126,"['Biography', 'Drama', 'Musical']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
251,tt0035753,movie,Le Corbeau,Le corbeau,0,1943,\N,92,"['Crime', 'Drama', 'Mystery']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
252,tt0035896,movie,For Whom the Bell Tolls,For Whom the Bell Tolls,0,1943,\N,170,"['Adventure', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
253,tt0035899,movie,Frankenstein Meets the Wolf Man,Frankenstein Meets the Wolf Man,0,1943,\N,74,"['Fantasy', 'Horror', 'Sci-Fi']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
254,tt0036027,movie,I Walked with a Zombie,I Walked with a Zombie,0,1943,\N,69,"['Drama', 'Fantasy', 'Horror']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255,tt0036154,short,Meshes of the Afternoon,Meshes of the Afternoon,0,1943,\N,14,['Short'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
256,tt0036244,movie,The Ox-Bow Incident,The Ox-Bow Incident,0,1943,\N,75,"['Drama', 'Western']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,tt0036342,movie,Shadow of a Doubt,Shadow of a Doubt,0,1943,\N,108,['Thriller'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,tt0036377,movie,The Song of Bernadette,The Song of Bernadette,0,1943,\N,156,"['Biography', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
259,tt0036506,movie,Day of Wrath,Vredens dag,0,1943,\N,97,"['Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
260,tt0036515,movie,Watch on the Rhine,Watch on the Rhine,0,1943,\N,114,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,tt0036613,movie,Arsenic and Old Lace,Arsenic and Old Lace,0,1944,\N,118,"['Comedy', 'Crime', 'Thriller']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,tt0036775,movie,Double Indemnity,Double Indemnity,0,1944,\N,107,"['Crime', 'Drama', 'Film-Noir']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263,tt0036777,movie,Dragon Seed,Dragon Seed,0,1944,\N,148,"['Drama', 'History', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
264,tt0036824,movie,The Fighting Seabees,The Fighting Seabees,0,1944,\N,100,"['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
